 tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium
lat_bins -80 -70 -60 -50 -40 -30 -20 -10 0 10 20 30 40 50 60 70 80
time                 
2002.413698630 1.898824116 1.898824116 2.588918401 1.798188850 2.517779830 1.684933114 2.713187171 1.034286825 1.459307420 1.560709613 2.271563116 3.267700273 3.223805985 7.046669835 4.145844269 6.883911523 18.016653948
2002.495890411 1.877760194 1.877760194 2.588918401 1.796807529 2.531428763 1.732076996 2.713187171 1.042945209 1.459307420 1.559625662 2.269378426 3.247913519 3.217229497 7.054220954 4.126586706 6.838211655 18.016653948
2002.580821918 1.871096871 1.871096871 2.588918401 1.795483880 2.539407944 1.787988044 2.713187171 1.057250165 1.459307420 1.562895693 2.268705195 3.231923637 3.210292409 7.074419531 4.107781536 6.800267293 18.016653948
2002.665753425 1.865201483 1.865201483 2.588918401 1.794165505 2.547075698 1.844264975 2.713187171 1.071827558 1.459307420 1.566388950 2.268112521 3.216160354 3.203348132 7.095248400 4.089032010 6.762794736 18.016653948
2002.747945205 1.859496269 1.859496269 2.588918401 1.792889658 2.554496106 1.898726521 2.713187171 1.085934714 1.459307420 1.569769522 2.267538966 3.200905563 3.196627865 7.115405370 4.070887307 6.726530971 18.016653948
2002.832876712 1.861384005 1.861384005 2.588918401 1.791561233 2.559754955 1.968555497 2.713187171 1.106664654 1.459307420 1.576707548 2.267392623 3.185717700 3.188549755 7.146660884 4.049947287 6.688253767 18.016653948
2002.915068493 1.875136598 1.875136598 2.588918401 1.790260262 2.561153098 2.056897153 2.713187171 1.136153175 1.459307420 1.588700041 2.267934896 3.171901460 3.178994904 7.192884466 4.026326348 6.649978385 18.016653948
2003.000000000 1.889347611 1.889347611 2.588918401 1.788915926 2.562597847 2.148183531 2.713187171 1.166624647 1.459307420 1.601092284 2.268495245 3.157624679 3.169121558 7.240648835 4.001918045 6.610427157 18.016653948
2003.084931507 1.924625305 1.924625305 2.588918401 1.788631327 2.553899381 2.240011114 2.713187171 1.205485747 1.459307420 1.620750084 2.269701879 3.153555800 3.160176860 7.300072653 3.982845143 6.588417577 18.016653948
2003.161643836 1.956489029 1.956489029 2.588918401 1.788374269 2.546042701 2.322952157 2.713187171 1.240586095 1.459307420 1.638505515 2.270791743 3.149880683 3.152097778 7.353745779 3.965618006 6.568537957 18.016653948
2003.246575342 1.991566622 1.991566622 2.588918401 1.788581738 2.535406246 2.394290401 2.713187171 1.274937683 1.459307420 1.657148638 2.271734562 3.149979839 3.145351138 7.405113458 3.951894147 6.556374364 18.016653948
2003.328767123 2.025353207 2.025353207 2.588918401 1.789174674 2.523568395 2.446998147 2.713187171 1.304587235 1.459307420 1.674381709 2.272436716 3.153397570 3.140573906 7.448403664 3.942875989 6.552450042 18.016653948
2003.413698630 2.060266011 2.060266011 2.588918401 1.789787375 2.511335949 2.501462818 2.713187171 1.335225106 1.459307420 1.692189216 2.273162274 3.156929226 3.135637432 7.493136877 3.933557226 6.548394910 18.016653948
2003.495890411 2.094052596 2.094052596 2.588918401 1.790380311 2.499498098 2.554170564 2.713187171 1.364874658 1.459307420 1.709422288 2.273864428 3.160346957 3.130860200 7.536427082 3.924539068 6.544470588 18.016653948
2003.580821918 2.136792584 2.136792584 2.588918401 1.791755618 2.481606399 2.595215276 2.713187171 1.398957647 1.459307420 1.731314485 2.274188906 3.168297666 3.127125892 7.581138535 3.917996026 6.548998065 18.016653948
2003.665753425 2.179930565 2.179930565 2.588918401 1.793169703 2.463426941 2.635577618 2.713187171 1.433215811 1.459307420 1.753414379 2.274492990 3.176473071 3.123452712 7.625848880 3.911594121 6.553961947 18.016653948
2003.747945205 2.221676999 2.221676999 2.588918401 1.794538171 2.445833917 2.674637948 2.713187171 1.466368873 1.459307420 1.774801373 2.274787265 3.184384754 3.119898021 7.669116957 3.905398730 6.558765703 18.016653948
2003.832876712 2.275884277 2.275884277 2.588918401 1.796575284 2.421102565 2.711494762 2.713187171 1.508555372 1.459307420 1.802913875 2.274708247 3.195698622 3.116334910 7.721368633 3.898675797 6.568737222 18.016653948
2003.915068493 2.345303954 2.345303954 2.588918401 1.799501325 2.387129805 2.741791273 2.713187171 1.561529268 1.459307420 1.839332390 2.274044766 3.211456459 3.113055393 7.783490035 3.891677833 6.586060075 18.016653948
2004.000000000 2.417037619 2.417037619 2.588918401 1.802524901 2.352024620 2.773097667 2.713187171 1.616268962 1.459307420 1.876964855 2.273359168 3.227739557 3.109666559 7.847682151 3.884446603 6.603960356 18.016653948
2004.084931507 2.490326174 2.490326174 2.588918401 1.806042734 2.310352251 2.770048566 2.713187171 1.672273429 1.459307420 1.916420546 2.271161878 3.244569502 3.108510460 7.902808113 3.877798675 6.629638715 18.016653948
2004.161643836 2.556522288 2.556522288 2.588918401 1.809220131 2.272712691 2.767294539 2.713187171 1.722858108 1.459307420 1.952057944 2.269177229 3.259770742 3.107466242 7.952599304 3.871794095 6.652832071 18.016653948
2004.246575342 2.615382328 2.615382328 2.588918401 1.812096383 2.236773228 2.753612647 2.713187171 1.768467668 1.459307420 1.983405455 2.266662393 3.272892001 3.107244155 7.994165159 3.865838041 6.676218015 18.016653948
2004.328767123 2.660844651 2.660844651 2.588918401 1.814368536 2.206562022 2.731898157 2.713187171 1.804321585 1.459307420 2.007279829 2.263975608 3.282634304 3.107773605 8.023583264 3.860625518 6.697022604 18.016653948
2004.413698630 2.707822385 2.707822385 2.588918401 1.816716427 2.175343776 2.709459849 2.713187171 1.841370633 1.459307420 2.031950016 2.261199264 3.292701350 3.108320704 8.053981973 3.855239244 6.718520678 18.016653948
2004.495890411 2.753284707 2.753284707 2.588918401 1.818988580 2.145132570 2.687745359 2.713187171 1.877224550 1.459307420 2.055824391 2.258512480 3.302443653 3.108850154 8.083400078 3.850026720 6.739325266 18.016653948
2004.580821918 2.795975261 2.795975261 2.588918401 1.821038102 2.111655009 2.650205869 2.713187171 1.913012396 1.459307420 2.076126097 2.254254291 3.310185129 3.110600500 8.106637268 3.842951909 6.765083661 18.016653948
2004.665753425 2.838447823 2.838447823 2.588918401 1.823072453 2.078062568 2.611898524 2.713187171 1.948736114 1.459307420 2.096205677 2.249920755 3.317808356 3.112412028 8.129510313 3.835791240 6.791058683 18.016653948
2004.747945205 2.879550302 2.879550302 2.588918401 1.825041179 2.045553754 2.574826899 2.713187171 1.983307454 1.459307420 2.115637529 2.245727009 3.325185672 3.114165120 8.151645517 3.828861560 6.816195801 18.016653948
2004.832876712 2.927110778 2.927110778 2.588918401 1.827212937 2.004677145 2.523767455 2.713187171 2.024657342 1.459307420 2.135485185 2.239521255 3.332623625 3.116970229 8.174390793 3.818645108 6.850548748 18.016653948
2004.915068493 2.980933045 2.980933045 2.588918401 1.829525180 1.953957913 2.454815587 2.713187171 2.073294107 1.459307420 2.154337226 2.230646966 3.339537756 3.121207276 8.196206575 3.804075971 6.896630680 18.016653948
2005.000000000 3.036549388 3.036549388 2.588918401 1.831914499 1.901548040 2.383565324 2.713187171 2.123552098 1.459307420 2.173817668 2.221476866 3.346682359 3.125585557 8.218749550 3.789021195 6.944248676 18.016653948
2005.084931507 3.083413416 3.083413416 2.588918401 1.833576010 1.848888915 2.308404661 2.713187171 2.169109433 1.459307420 2.179850254 2.209409804 3.349449609 3.131884257 8.230764548 3.769093183 7.003842287 18.016653948
2005.161643836 3.125742216 3.125742216 2.588918401 1.835076731 1.801325834 2.240517610 2.713187171 2.210257993 1.459307420 2.185299041 2.198510521 3.351949061 3.137573406 8.241616804 3.751093688 7.057668774 18.016653948
2005.246575342 3.161602662 3.161602662 2.588918401 1.836321661 1.758757957 2.179796954 2.713187171 2.245178337 1.459307420 2.185277679 2.187595016 3.352781714 3.143464589 8.246686376 3.732696511 7.111783158 18.016653948
2005.328767123 3.187536862 3.187536862 2.588918401 1.837194431 1.725605597 2.132543193 2.713187171 2.270494919 1.459307420 2.180432229 2.177949373 3.352045704 3.148840958 8.246057160 3.716112811 7.159785171 18.016653948
2005.413698630 3.214335535 3.214335535 2.588918401 1.838096293 1.691348159 2.083714306 2.713187171 2.296655387 1.459307420 2.175425264 2.167982209 3.351285160 3.154396539 8.245406969 3.698976322 7.209387252 18.016653948
2005.495890411 3.240269734 3.240269734 2.588918401 1.838969064 1.658195799 2.036460545 2.713187171 2.321971970 1.459307420 2.170579813 2.158336567 3.350549150 3.159772907 8.244777753 3.682392622 7.257389265 18.016653948
2005.580821918 3.264138572 3.264138572 2.588918401 1.839979752 1.625913598 1.991456942 2.713187171 2.342982005 1.459307420 2.157653769 2.146628223 3.347828911 3.166939605 8.237195993 3.662115434 7.318175584 18.016653948
2005.665753425 3.287858434 3.287858434 2.588918401 1.840995974 1.593731832 1.946647844 2.713187171 2.363730154 1.459307420 2.144325059 2.134831345 3.345009025 3.174188224 8.229261781 3.641678549 7.379530593 18.016653948
2005.747945205 3.310813140 3.310813140 2.588918401 1.841979414 1.562588188 1.903284201 2.713187171 2.383809008 1.459307420 2.131426308 2.123415012 3.342280104 3.181203016 8.221583510 3.621900918 7.438906407 18.016653948
2005.832876712 3.338141098 3.338141098 2.588918401 1.843514708 1.525920540 1.852457294 2.713187171 2.404609128 1.459307420 2.111700815 2.108468908 3.337810359 3.190602191 8.206645721 3.596524417 7.517593028 18.016653948
2005.915068493 3.370116045 3.370116045 2.588918401 1.845795828 1.483562189 1.794049125 2.713187171 2.424817911 1.459307420 2.082810104 2.089179510 3.330956788 3.202993374 8.181458508 3.564397746 7.620297873 18.016653948
2006.000000000 3.403156824 3.403156824 2.588918401 1.848152985 1.439791894 1.733694018 2.713187171 2.445700319 1.459307420 2.052956369 2.069247132 3.323874764 3.215797596 8.155431721 3.531200187 7.726426212 18.016653948
2006.084931507 3.434614471 3.434614471 2.588918401 1.851861054 1.402310494 1.680325108 2.713187171 2.454142281 1.459307420 2.016232582 2.047685803 3.314393771 3.229934768 8.118495173 3.499946516 7.841787476 18.016653948
2006.161643836 3.463027830 3.463027830 2.588918401 1.855210278 1.368456326 1.632120931 2.713187171 2.461767279 1.459307420 1.983062710 2.028211055 3.305830294 3.242703827 8.085133130 3.471717393 7.945984746 18.016653948
2006.246575342 3.487615112 3.487615112 2.588918401 1.858853480 1.340545206 1.591050786 2.713187171 2.463406900 1.459307420 1.951546580 2.010353876 3.296910199 3.253958115 8.050401882 3.449486051 8.038848499 18.016653948
2006.328767123 3.505933823 3.505933823 2.588918401 1.862327463 1.321161612 1.561107157 2.713187171 2.459572411 1.459307420 1.925197415 1.996024808 3.288724866 3.262551808 8.018548542 3.435162321 8.110786942 18.016653948
2006.413698630 3.524863157 3.524863157 2.588918401 1.865917245 1.301131899 1.530165406 2.713187171 2.455610105 1.459307420 1.897969944 1.981218104 3.280266689 3.271431957 7.985633423 3.420361134 8.185123333 18.016653948
2006.495890411 3.543181868 3.543181868 2.588918401 1.869391228 1.281748305 1.500221777 2.713187171 2.451775616 1.459307420 1.871620779 1.966889036 3.272081356 3.280025649 7.953780082 3.406037404 8.257061776 18.016653948
2006.580821918 3.558738102 3.558738102 2.588918401 1.874092934 1.267414432 1.473760902 2.713187171 2.437731967 1.459307420 1.843405371 1.952268016 3.261420743 3.287060484 7.916081827 3.401645902 8.321319142 18.016653948
2006.665753425 3.574122823 3.574122823 2.588918401 1.878851179 1.253370178 1.447527868 2.713187171 2.423175708 1.459307420 1.815139730 1.937656437 3.250648141 3.294001489 7.878140361 3.397783706 8.385064016 18.016653948
2006.747945205 3.589011262 3.589011262 2.588918401 1.883455932 1.239778964 1.422141061 2.713187171 2.409089005 1.459307420 1.787785883 1.923516200 3.240223043 3.300718590 7.841422813 3.394046097 8.446752603 18.016653948
2006.832876712 3.603840575 3.603840575 2.588918401 1.889759724 1.226800811 1.393609837 2.713187171 2.385673069 1.459307420 1.754313669 1.906621727 3.225752316 3.307036512 7.793197839 3.398584439 8.512863003 18.016653948
2006.915068493 3.617340497 3.617340497 2.588918401 1.898228347 1.215874849 1.362477554 2.713187171 2.349437173 1.459307420 1.713943392 1.886774253 3.206081904 3.312195905 7.730771522 3.415848173 8.580465405 18.016653948
2007.000000000 3.631290416 3.631290416 2.588918401 1.906979258 1.204584689 1.330307528 2.713187171 2.311993415 1.459307420 1.672227438 1.866265198 3.185755810 3.317527277 7.666264327 3.433687365 8.650321221 18.016653948
2007.084931507 3.633630164 3.633630164 2.588918401 1.917015706 1.204057174 1.305388443 2.713187171 2.260228880 1.459307420 1.633177033 1.848017104 3.161667283 3.316160275 7.599532003 3.478620378 8.689746849 18.016653948
2007.161643836 3.635743484 3.635743484 2.588918401 1.926080885 1.203580709 1.282880883 2.713187171 2.213473817 1.459307420 1.597905700 1.831534955 3.139909903 3.314925563 7.539257646 3.519205035 8.725357094 18.016653948
2007.246575342 3.632344417 3.632344417 2.588918401 1.934572011 1.207214255 1.264949216 2.713187171 2.167308322 1.459307420 1.567711795 1.817738798 3.119143622 3.311341504 7.484397081 3.566562369 8.748794896 18.016653948
2007.328767123 3.624481368 3.624481368 2.588918401 1.941557664 1.214046806 1.253164710 2.713187171 2.127094269 1.459307420 1.545550198 1.807935712 3.101694931 3.306106146 7.440767577 3.614324143 8.758734918 18.016653948
2007.413698630 3.616356218 3.616356218 2.588918401 1.948776172 1.221107109 1.240987387 2.713187171 2.085539747 1.459307420 1.522649882 1.797805856 3.083664618 3.300696276 7.395683756 3.663677976 8.769006274 18.016653948
2007.495890411 3.608493170 3.608493170 2.588918401 1.955761825 1.227939661 1.229202881 2.713187171 2.045325694 1.459307420 1.500488285 1.788002769 3.066215927 3.295460917 7.352054252 3.711439750 8.778946297 18.016653948
2007.580821918 3.591807239 3.591807239 2.588918401 1.963141734 1.242039596 1.220706967 2.713187171 1.999887496 1.459307420 1.481577372 1.780032242 3.047652060 3.286092540 7.309373620 3.775522124 8.780164269 18.016653948
2007.665753425 3.574686014 3.574686014 2.588918401 1.970529849 1.256497479 1.212398244 2.713187171 1.954251824 1.459307420 1.462869310 1.772171512 3.029061064 3.276522883 7.266815185 3.840353407 8.780921900 18.016653948
2007.747945205 3.558117087 3.558117087 2.588918401 1.977679639 1.270488979 1.204357544 2.713187171 1.910088271 1.459307420 1.444764734 1.764564353 3.011069777 3.267261925 7.225629602 3.903093358 8.781655091 18.016653948
2007.832876712 3.532086977 3.532086977 2.588918401 1.986271418 1.291998670 1.196325421 2.713187171 1.855082086 1.459307420 1.425349998 1.756561993 2.989244753 3.254204900 7.178491491 3.988687717 8.782588690 18.016653948
2007.915068493 3.493245837 3.493245837 2.588918401 1.996430365 1.323619691 1.188976222 2.713187171 1.787492252 1.459307420 1.405478736 1.748600758 2.963168396 3.236225522 7.125856717 4.103335356 8.783761801 18.016653948
2008.000000000 3.453109991 3.453109991 2.588918401 2.006927944 1.356294746 1.181382051 2.713187171 1.717649424 1.459307420 1.384945098 1.740374149 2.936222827 3.217646831 7.071467452 4.221804584 8.784974016 18.016653948
2008.084931507 3.404125255 3.404125255 2.588918401 2.016224563 1.398366060 1.177458913 2.713187171 1.650840474 1.459307420 1.372336439 1.735441349 2.913066976 3.196897017 7.032272720 4.347770336 8.795387180 18.016653948
2008.161643836 3.359880976 3.359880976 2.588918401 2.024621508 1.436365956 1.173915434 2.713187171 1.590496906 1.459307420 1.360947973 1.730985917 2.892152014 3.178155250 6.996871027 4.461545854 8.804792619 18.016653948
2008.246575342 3.316576229 3.316576229 2.588918401 2.031380041 1.474029429 1.171915124 2.713187171 1.537868812 1.459307420 1.353438924 1.727969921 2.875091924 3.161384124 6.974325968 4.566944357 8.819345558 18.016653948
2008.328767123 3.279195157 3.279195157 2.588918401 2.035897793 1.506965061 1.171511763 2.713187171 1.498240029 1.459307420 1.350236308 1.726578838 2.863440260 3.148324873 6.965777358 4.652551552 8.836728299 18.016653948
2008.413698630 3.240568049 3.240568049 2.588918401 2.040566138 1.540998548 1.171094958 2.713187171 1.457290288 1.459307420 1.346926938 1.725141385 2.851400208 3.134830314 6.956943794 4.741012320 8.854690465 18.016653948
2008.495890411 3.203186977 3.203186977 2.588918401 2.045083890 1.573934180 1.170691597 2.713187171 1.417661505 1.459307420 1.343724321 1.723750302 2.839748544 3.121771063 6.948395184 4.826619514 8.872073206 18.016653948
2008.580821918 3.164555886 3.164555886 2.588918401 2.048073046 1.611322733 1.171742687 2.713187171 1.381213709 1.459307420 1.344470062 1.723656657 2.832380994 3.109893570 6.959273268 4.908613801 8.896391091 18.016653948
2008.665753425 3.125924593 3.125924593 2.588918401 2.050976820 1.648881882 1.172868415 2.713187171 1.344994825 1.459307420 1.345421995 1.723631341 2.825251029 3.098098300 6.971153640 4.990279282 8.921032148 18.016653948
2008.747945205 3.088539470 3.088539470 2.588918401 2.053786923 1.685229446 1.173957829 2.713187171 1.309944292 1.459307420 1.346343220 1.723606842 2.818351063 3.086683523 6.982650773 5.069310394 8.944878332 18.016653948
2008.832876712 3.041691268 3.041691268 2.588918401 2.055893519 1.732009988 1.176251611 2.713187171 1.269362252 1.459307420 1.349444570 1.724092802 2.812715898 3.074311586 7.012544699 5.164948236 8.978316564 18.016653948
2008.915068493 2.983763873 2.983763873 2.588918401 2.056710679 1.791411033 1.180261158 2.713187171 1.223403829 1.459307420 1.355739338 1.725346491 2.809552931 3.061455139 7.069075717 5.278910250 9.024155686 18.016653948
2009.000000000 2.923905565 2.923905565 2.588918401 2.057555079 1.852792112 1.184404358 2.713187171 1.175913458 1.459307420 1.362243931 1.726641970 2.806284533 3.048170145 7.127491102 5.396670996 9.071522779 18.016653948
2009.084931507 2.871200177 2.871200177 2.588918401 2.055473157 1.913245243 1.189770301 2.713187171 1.134963109 1.459307420 1.371829494 1.728798574 2.811643874 3.040042113 7.222166592 5.494665786 9.108752584 18.016653948
2009.161643836 2.823595310 2.823595310 2.588918401 2.053592712 1.967848070 1.194616959 2.713187171 1.097975696 1.459307420 1.380487422 1.730746475 2.816484569 3.032700664 7.307679938 5.583177209 9.142379505 18.016653948
2009.246575342 2.781103634 2.781103634 2.588918401 2.050719798 2.017246446 1.199546471 2.713187171 1.066397735 1.459307420 1.388983562 1.732612383 2.823555545 3.028034901 7.399185215 5.660896704 9.170182116 18.016653948
2009.328767123 2.748122617 2.748122617 2.588918401 2.047309166 2.056241085 1.203969148 2.713187171 1.043307873 1.459307420 1.396337403 1.734186427 2.831762534 3.026278950 7.485212164 5.719950440 9.189574734 18.016653948
2009.413698630 2.714042233 2.714042233 2.588918401 2.043784846 2.096535546 1.208539248 2.713187171 1.019448349 1.459307420 1.403936371 1.735812938 2.840243090 3.024464467 7.574106678 5.780972634 9.209613772 18.016653948
2009.495890411 2.681061217 2.681061217 2.588918401 2.040374214 2.135530185 1.212961925 2.713187171 0.996358487 1.459307420 1.411290211 1.737386982 2.848450080 3.022708516 7.660133627 5.840026370 9.229006390 18.016653948
2009.580821918 2.651580503 2.651580503 2.588918401 2.035933922 2.171028043 1.217289641 2.713187171 0.975329093 1.459307420 1.419145378 1.739245332 2.861746061 3.023676109 7.761991723 5.891347018 9.227975820 18.016653948
2009.665753425 2.622333670 2.622333670 2.588918401 2.031447056 2.206282006 1.221605032 2.713187171 0.954443604 1.459307420 1.427013571 1.741115471 2.875286894 3.024785164 7.864508983 5.942174367 9.225873913 18.016653948
2009.747945205 2.594030284 2.594030284 2.588918401 2.027104927 2.240398744 1.225781217 2.713187171 0.934231840 1.459307420 1.434627951 1.742925282 2.888390926 3.025858442 7.963719235 5.991362125 9.223839809 18.016653948
2009.832876712 2.559054972 2.559054972 2.588918401 2.021124105 2.281000874 1.231029684 2.713187171 0.910423207 1.459307420 1.443988264 1.745160863 2.906604180 3.028605957 8.094138262 6.052222419 9.213925822 18.016653948
2009.915068493 2.516430388 2.516430388 2.588918401 2.013047089 2.328488031 1.237538559 2.713187171 0.882903585 1.459307420 1.455332944 1.747884281 2.931389263 3.033775385 8.263102929 6.126492540 9.192361519 18.016653948
2010.000000000 2.472384984 2.472384984 2.588918401 2.004700839 2.377558094 1.244264395 2.713187171 0.854466642 1.459307420 1.467055779 1.750698479 2.957000516 3.039117128 8.437699752 6.203238331 9.170078406 18.016653948
2010.084931507 2.472384984 2.472384984 2.588918401 1.996891818 2.415713748 1.249236338 2.713187171 0.828490723 1.459307420 1.467055779 1.753955955 2.987653407 3.046201597 8.609377902 6.203238331 9.105429583 18.016653948
2010.161643836 2.472384984 2.472384984 2.588918401 1.989838509 2.450176920 1.253727125 2.713187171 0.805028604 1.459307420 1.467055779 1.756898190 3.015339889 3.052600472 8.764442038 6.203238331 9.047037097 18.016653948
2010.246575342 2.472384984 2.472384984 2.588918401 1.983383028 2.480032022 1.257648877 2.713187171 0.784187529 1.459307420 1.467055779 1.759585636 3.041239337 3.058834367 8.906035809 6.203238331 8.988657175 18.016653948
2010.328767123 2.472384984 2.472384984 2.588918401 1.978214511 2.502308815 1.260607158 2.713187171 0.768111032 1.459307420 1.467055779 1.761732097 3.062514996 3.064189292 9.019085874 6.203238331 8.937156565 18.016653948
2010.413698630 2.472384984 2.472384984 2.588918401 1.972873711 2.525328168 1.263664048 2.713187171 0.751498651 1.459307420 1.467055779 1.763950107 3.084499844 3.069722714 9.135904275 6.203238331 8.883939268 18.016653948
2010.495890411 2.472384984 2.472384984 2.588918401 1.967705194 2.547604961 1.266622329 2.713187171 0.735422154 1.459307420 1.467055779 1.766096568 3.105775503 3.075077638 9.248954340 6.203238331 8.832438658 18.016653948
2010.580821918 2.472384984 2.472384984 2.588918401 1.963156559 2.565542253 1.268598624 2.713187171 0.719426479 1.459307420 1.467055779 1.768605752 3.129098291 3.080468068 9.357609546 6.203238331 8.760848432 18.016653948
2010.665753425 2.472384984 2.472384984 2.588918401 1.958648204 2.583221135 1.270519973 2.713187171 0.703462161 1.459307420 1.467055779 1.771129742 3.152489109 3.085851226 9.465849674 6.203238331 8.688323990 18.016653948
2010.747945205 2.472384984 2.472384984 2.588918401 1.954285279 2.600329730 1.272379344 2.713187171 0.688012822 1.459307420 1.467055779 1.773572313 3.175125385 3.091060734 9.570598185 6.203238331 8.618139045 18.016653948
2010.832876712 2.472384984 2.472384984 2.588918401 1.948900791 2.621533226 1.274687838 2.713187171 0.668939634 1.459307420 1.467055779 1.776583555 3.202998608 3.097466185 9.699794092 6.203238331 8.531987812 18.016653948
2010.915068493 2.472384984 2.472384984 2.588918401 1.942347536 2.647453357 1.277515072 2.713187171 0.645718119 1.459307420 1.467055779 1.780244255 3.236840897 3.105231422 9.856932049 6.203238331 8.427735892 18.016653948
2011.000000000 2.472384984 2.472384984 2.588918401 1.935575839 2.674237492 1.280436547 2.713187171 0.621722553 1.459307420 1.467055779 1.784026979 3.271811261 3.113255501 10.019307938 6.203238331 8.320008907 18.016653948
