 tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium tritium
lat_bins -80 -78 -76 -74 -72 -70 -68 -66 -64 -62 -60 -58 -56 -54 -52 -50 -48 -46 -44 -42 -40 -38 -36 -34 -32 -30 -28 -26 -24 -22 -20 -18 -16 -14 -12 -10 -8 -6 -4 -2 0 2 4 6 8 10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 52 54 56 58 60 62 64 66 68 70 72 74 76 78 80 82 84 86 88
time                                                                                     
1999.747945205 8.583810643 5.917274609 4.417185430 3.547578896 3.045518448 2.776600267 2.670967830 2.693440199 2.828848029 3.074367002 3.434992804 3.920127535 4.540033098 5.301301620 6.200845307 7.218457137 8.308893335 9.395664858 10.369972314 11.098738979 11.444474463 11.320303481 10.787195252 9.966189205 8.984661059 7.954412606 6.960336577 6.058288365 5.278968605 4.634570774 4.125847044 3.743856712 3.464152265 3.265825803 3.134396817 3.060035660 3.036387364 3.059797398 3.128812977 3.243878688 3.407173912 3.621820310 3.889259294 4.210467997 4.585993038 5.015243606 5.495691808 6.021996184 6.585100761 7.171405660 7.762152030 8.336743656 8.885567988 9.403093701 9.884974110 10.328134643 10.730802650 11.092485419 11.413904818 11.696898673 11.944299639 12.159518790 12.345525562 12.505524467 12.643141712 12.762345735 12.867377597 12.962693784 13.052923425 13.142841387 13.237358392 13.341529099 13.460579095 13.599951913 13.765377602 13.962964998 14.199320741 14.481699287 14.818189779 15.217947718 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
1999.832876712 8.478090951 5.816129411 4.324834930 3.463017279 2.966467475 2.700688506 2.596028982 2.617549328 2.750303828 2.991693478 3.346989127 3.825977894 4.439476096 5.194841011 6.089957119 7.105715369 8.197909891 9.290741934 10.275423718 11.017963529 11.379032360 11.269423400 10.748293638 9.935911221 8.959734173 7.932145639 6.938782211 6.036173926 5.255512038 4.609268596 4.098279548 3.713585545 3.430840858 3.229213930 3.094254139 3.016142661 2.988534888 3.007801344 3.072544294 3.183311633 3.342458142 3.553324007 3.817432486 4.135840015 4.509205170 4.937058241 5.416971894 5.943647987 6.507974367 7.096152354 7.689046045 8.265549392 8.815660744 9.333515416 9.814455819 10.255129570 10.653526478 11.008960030 11.322001959 11.594380249 11.828851882 12.028878011 12.197907869 12.339764789 12.458717032 12.559382097 12.646645311 12.725595681 12.801481210 12.879685215 12.965724849 13.065272819 13.184203483 13.328664845 13.505178754 13.720772652 13.983147698 14.300890125 14.683735282 15.142897323 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
1999.915068493 8.356472419 5.697131707 4.215426934 3.362700761 2.872801023 2.610975871 2.507780239 2.528568468 2.658691231 2.895865256 3.245752336 3.718675699 4.326198588 5.076672336 5.969193694 6.985948564 8.083837763 9.187589989 10.187948789 10.949199018 11.329160101 11.235468465 10.725490961 9.919256962 8.945003254 7.916344867 6.920144888 6.013888712 5.229362439 4.579295761 4.064514511 3.675918109 3.389159801 3.183412611 3.044206317 2.961700204 2.929540911 2.944117214 3.004092358 3.110138410 3.264825717 3.471767345 3.732600736 4.048495288 4.420259652 4.847578287 5.328140325 5.856674856 6.423948879 7.015835630 7.612616769 8.192426578 8.744715823 9.263174622 9.742747875 10.179747230 10.571896371 10.918315211 11.219451922 11.476973885 11.693629727 11.873028491 12.019274695 12.137004743 12.231317031 12.307654495 12.371708295 12.429346068 12.486567035 12.549485494 12.624343842 12.717556191 12.835784092 12.986046688 13.175868928 13.413473391 13.708023785 14.069931677 14.511242527 15.046123293 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.000000000 8.230799937 5.574003892 4.102396195 3.259256732 2.776359532 2.518688911 2.417021821 2.437021470 2.564344736 2.797030860 3.141140985 3.607550750 4.208601873 4.953693595 5.843214969 6.860749174 7.964411675 9.079540403 10.096423616 10.877530809 11.277625433 11.200928578 10.702850543 9.903140110 8.930861915 7.900958353 6.901620521 5.991371434 5.202645509 4.548456109 4.029623972 3.636901240 3.345937299 3.135905721 2.992310870 2.905283660 2.868455364 2.878226578 2.933315623 3.034514029 3.184605544 3.387477936 3.644887732 3.958127631 4.328171828 4.754877803 5.236070652 5.766522775 6.336887627 6.932702840 7.533639850 8.117027434 8.671727911 9.190950280 9.669210409 10.102459090 10.488137216 10.825163549 11.113864392 11.355857035 11.553900167 11.711781059 11.834313304 11.926999479 11.995810445 12.047043600 12.087210899 12.122960338 12.161033149 12.208258050 12.271583469 12.358148927 12.475397542 12.631233108 12.834227406 13.093886461 13.420988635 13.828013039 14.329684311 14.943670142 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.084931507 8.121050967 5.462129066 3.998491912 3.163963441 2.687720423 2.434280133 2.334572017 2.354564996 2.480259983 2.710087256 3.050600343 3.513336583 4.111525916 4.855696864 5.747537184 6.771893678 7.887747849 9.020422563 10.058845811 10.862586631 11.282325301 11.218427829 10.725225929 9.923533714 8.944500185 7.905330147 6.896083824 5.976515029 5.179655112 4.518615546 3.993981435 3.596125971 3.300463720 3.086007478 2.938134427 2.846883918 2.805834158 2.811377152 2.862278121 2.959449202 3.105896795 3.305802491 3.561074052 3.873162725 4.243239400 4.671354166 5.155466160 5.690355337 6.266478453 6.868894532 7.476454508 8.065440185 8.623989846 9.144753358 9.621774434 10.050636749 10.428528434 10.754230621 11.028040212 11.251640102 11.427931683 11.561018713 11.656542208 11.720970809 11.761228157 11.784524184 11.798227194 11.809780437 11.826665047 11.856410166 11.906650815 11.985234706 12.100380647 12.260893616 12.476445056 12.757931748 13.117933105 13.571295606 14.135885187 14.833565308 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.161643836 8.021922866 5.361103996 3.904888805 3.078312409 2.608177772 2.358593257 2.260638791 2.280564979 2.404682655 2.631770583 2.968821698 3.427969310 4.023253056 4.766244115 5.659845997 6.690109702 7.816872879 8.965508718 10.023740049 10.848470599 11.286570344 11.234762697 10.746302823 9.942946841 8.957764584 7.910068931 6.891672004 5.963486658 5.159110579 4.491754026 3.961788176 3.559238081 3.259302040 3.040842814 2.889117073 2.794075447 2.749241865 2.750993806 2.798131580 2.891668623 3.034805021 3.231983126 3.485250783 3.796211530 4.166227292 4.595539085 5.082245983 5.621152590 6.202550486 6.811068447 7.424803232 8.019062779 8.581301323 9.103636477 9.579662801 10.004616373 10.375449090 10.690818486 10.951004054 11.157764689 11.314153697 11.424590774 11.495503213 11.534263612 11.548673549 11.546769048 11.536678523 11.526536640 11.524455288 11.538551768 11.577034223 11.648345547 11.761369203 11.925703998 12.152019797 12.452513077 12.841490517 13.336121715 13.957419997 14.731535638 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.246575342 7.938379820 5.274462115 3.824323076 3.004617329 2.539861655 2.293746181 2.197471048 2.217540576 2.340554193 2.565621836 2.900156970 3.356861230 3.950539400 4.693735746 5.590468510 6.627858235 7.766435755 8.931449335 10.009257649 10.853995722 11.308718006 11.266656342 10.780334057 9.972782155 8.979224552 7.921203361 6.892309451 5.954579418 5.142112553 4.468149252 3.932790533 3.525669176 3.221713111 2.999596244 2.844431218 2.746065161 2.697957318 2.696461439 2.740402301 2.830880074 2.971267317 3.166243879 3.417995567 3.728279319 4.098647073 4.529529168 5.019163849 5.562381626 6.149313101 6.764164600 7.384290688 7.984040553 8.550196821 9.074359271 9.549691873 9.971105955 10.335344039 10.640970287 10.888279504 11.079140759 11.216793897 11.305997540 11.353938671 11.368844617 11.359333905 11.334197272 11.302243357 11.272211921 11.252754876 11.252484237 11.280086443 11.344504217 11.455190374 11.622442791 11.857836493 12.174778006 12.589219803 13.120590215 13.793019055 14.636974905 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.328767123 7.878416886 5.210762154 3.764750533 2.950102080 2.489413255 2.245997618 2.151132448 2.171519850 2.293995041 2.517945878 2.851141547 3.306761437 3.900244867 4.644928510 5.545715308 6.590535614 7.740369283 8.920181809 10.014978324 10.876366403 11.344056488 11.308373851 10.821531162 10.007990141 9.005077181 7.936394445 6.897109202 5.950203665 5.130152194 4.450155385 3.910024039 3.499005941 3.191743854 2.966712316 2.808877797 2.707984766 2.657427984 2.653534023 2.695141929 2.783417788 2.921869992 3.115369294 3.366221172 3.676317431 4.047374424 4.479985052 4.972506142 5.519788686 6.111822250 6.732446283 7.358372619 7.963122129 8.532900835 9.058869168 9.533831863 9.952437224 10.311268782 10.608835519 10.845473494 11.023176376 11.145374825 11.217140745 11.246300223 11.241785000 11.212877065 11.168969751 11.119404321 11.073384198 11.039966051 11.028125916 11.046899118 11.105595179 11.214092984 11.383227509 11.625287787 11.954657235 12.388643284 12.948565462 13.661202826 14.560747839 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.413698630 7.816455187 5.145023970 3.703406916 2.894067566 2.437619034 2.196998008 2.103569618 2.124243233 2.246096729 2.468801979 2.800492277 3.254839320 3.847941950 4.593968195 5.498759211 6.551117636 7.712528853 8.907701294 10.020252364 10.899148654 11.380572920 11.351756546 10.864538324 10.044854475 9.032232080 7.952441683 6.902314829 5.945834310 5.117873042 4.431592119 3.886498661 3.471437487 3.160754370 2.932715400 2.772133047 2.668642522 2.615568614 2.609206311 2.648405699 2.734397200 2.870826091 3.062758623 3.312626554 3.622466921 3.994174555 4.428521288 4.923998789 5.475490930 6.072849759 6.699536808 7.331590615 7.941656601 8.515324169 9.043281002 9.517945183 9.933682621 10.286907711 10.576073583 10.801565794 10.965518524 11.071575118 11.125150903 11.134757882 11.110075912 11.061083436 10.997797448 10.930101241 10.867661048 10.819929472 10.796232607 10.805938881 10.858710740 10.964845542 11.135719469 11.384358597 11.726175446 12.179928989 12.768994079 13.523066648 14.480490660 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.495890411 7.756492253 5.081485264 3.644247091 2.840126962 2.387819221 2.149907816 2.057850854 2.078761048 2.199950045 2.421361309 2.751476854 3.204443152 3.797000701 4.544134083 5.452615932 6.512128255 7.684687384 8.894788853 10.024719186 10.920860999 11.415911403 11.394016762 10.906600002 10.081019375 9.058959323 7.968328518 6.907604723 5.941762862 5.106072852 4.413659425 3.863732167 3.444740874 3.130741578 2.899796162 2.736565058 2.630574524 2.575078291 2.566337265 2.603208520 2.686980948 2.821428766 3.011805554 3.260667766 3.570198715 3.942474431 4.378450828 4.876762453 5.432336931 6.034901767 6.667554289 7.305672546 7.921035220 8.498613907 9.028619632 9.503080423 9.916077932 10.263857773 10.544820113 10.759405359 10.909895662 11.000156046 11.035954323 11.026492294 10.982194316 10.913723743 10.831701970 10.746528294 10.668300382 10.606831620 10.571760845 10.572751555 10.619781754 10.723531942 10.895887912 11.150587473 11.504057444 11.976511359 12.593412876 13.387460462 14.401324428 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.580821918 7.705627582 5.025089409 3.591102442 2.791543155 2.343029607 2.107717559 2.017123946 2.038555872 2.159567798 2.380398045 2.709911904 3.162772357 3.756403163 4.506634014 5.421163933 6.490486867 7.676987328 8.904663508 10.054064587 10.968509743 11.476770690 11.459746121 10.968863510 10.133524086 9.098137648 7.993160271 6.918938172 5.941501084 5.096471567 4.396839536 3.841405059 3.418116162 3.100637064 2.866754395 2.700931126 2.592555344 2.534790671 2.523851135 2.558591631 2.640352148 2.773028951 2.962058764 3.210130863 3.519586952 3.892697449 4.330616099 4.832133232 5.392229743 6.000511091 6.639701577 7.284494752 7.905765376 8.487834814 9.020410191 9.495107473 9.905709146 10.248285319 10.521184882 10.724912665 10.861915094 10.936300367 10.954214207 10.925574885 10.861571349 10.773562522 10.672774954 10.570115418 10.476096544 10.400869870 10.354360102 10.346496641 10.387543488 10.488536396 10.661847048 10.921908989 11.286160672 11.776290145 12.419908098 13.252838531 14.322310796 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.665753425 7.655327166 4.969292720 3.538613985 2.743639483 2.298918647 2.066190333 1.977036425 1.998959978 2.119756956 2.339957881 2.668808869 3.121489110 3.716109954 4.469357820 5.389878739 6.469006996 7.669524942 8.914951481 10.084088291 11.017140560 11.538867750 11.526833512 11.032446988 10.187184519 9.138238325 8.018668557 6.930730473 5.941528880 5.087042430 4.380119336 3.819138880 3.391536499 3.070578199 2.833770400 2.665374235 2.554635696 2.494624656 2.481504716 2.514125005 2.593872980 2.724763580 2.912414922 3.159651848 3.468980438 3.842874283 4.282696345 4.787405787 5.352049507 5.966120216 6.611971102 7.263601917 7.890962626 8.477701655 9.013001415 9.488048473 9.896314140 10.233687483 10.498467423 10.691231015 10.814602328 10.872950317 10.872820555 10.824875008 10.741088131 10.633524993 10.514017262 10.393969435 10.284291363 10.195449143 10.137626203 10.120989454 10.156061572 10.254209806 10.428274654 10.693379437 11.067986362 11.575299629 12.245167301 13.116710296 14.242024179 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.747945205 7.606649343 4.915420148 3.488064776 2.697594029 2.256567364 2.026334700 1.938548785 1.960904619 2.081430394 2.300935844 2.629031738 3.081394881 3.676805019 4.432789058 5.358932161 6.447415950 7.661448062 8.924117579 10.112544873 11.063891363 11.598961679 11.592004449 11.094363135 10.239523861 9.177403595 8.043623213 6.942318924 5.941655849 5.077964388 4.363954057 3.797590965 3.365808419 3.041485298 2.801855040 2.630980958 2.517968765 2.455794675 2.440570395 2.471136212 2.548922208 2.678055157 2.864327293 3.110697142 3.419835530 3.794421269 4.236031138 4.743800854 5.312854188 5.932584366 6.584987621 7.243383044 7.876804491 8.468225990 9.006300782 9.481781941 9.887827090 10.220144151 10.476984765 10.659003652 10.769010288 10.811643816 10.793859235 10.727066732 10.624023115 10.497488416 10.359880696 10.223077128 10.098355005 9.996462122 9.927806171 9.902756693 9.932060646 10.027383659 10.202004163 10.471708317 10.855962464 11.379481280 12.074370976 12.983119710 14.162850967 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.832876712 7.553627592 4.854981231 3.430963618 2.645508676 2.208689852 1.981347714 1.895199902 1.918163690 2.038546244 2.257499589 2.585085729 3.037598202 3.634642989 4.394780554 5.328740617 6.429717141 7.661379984 8.946186228 10.159038615 11.133173599 11.684361704 11.682713501 11.179665055 10.311430805 9.231513033 8.078847312 6.959967519 5.944359507 5.068759725 4.345661235 3.772474375 3.335472345 3.007016259 2.763974120 2.590146384 2.474452745 2.409744042 2.392059282 2.420218698 2.495693871 2.622735034 2.807333809 3.052610290 3.361438960 3.736754275 4.180403321 4.691752015 5.266038420 5.892559741 6.552904671 7.219589065 7.860548068 8.457930024 8.999730577 9.476159007 9.879974673 10.206650267 10.454368330 10.623870574 10.718188881 10.742291964 10.703638202 10.614557054 10.488759831 10.339845322 10.180928870 10.024438357 9.882067272 9.764870708 9.683490894 9.648504067 9.670889688 9.762636273 9.937516161 10.212086173 10.607005712 11.148813959 11.872382847 12.824377712 14.068238326 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2000.915068493 7.498146431 4.789247252 3.368324243 2.588272430 2.156113982 1.932036167 1.847807673 1.871597388 1.992041657 2.210705517 2.538201165 2.991575860 3.591443262 4.357618237 5.302207284 6.419596744 7.673941600 8.986800462 10.230191121 11.232349455 11.802713046 11.806290481 11.294856666 10.408274002 9.304703351 8.127318101 6.985668710 5.950860962 5.060084863 4.325507470 3.743800435 3.300379950 2.966926565 2.719827880 2.542541044 2.423743239 2.356120487 2.335612482 2.361003582 2.433801929 2.558389727 2.740981800 2.984890447 3.293238495 3.669275000 4.115185157 4.630632198 5.211019887 5.845564527 6.515402056 7.192117332 7.842346704 8.447239289 8.993981582 9.472106745 9.873872622 10.194449011 10.431920076 10.587122875 10.663353822 10.665980958 10.603076877 10.488088473 10.335877503 10.161040865 9.977509020 9.798337635 9.635677717 9.500905067 9.404891567 9.358407707 9.372657326 9.459961711 9.634632058 9.914099162 10.320411311 10.882273342 11.637893669 12.639052661 13.957039235 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
2001.000000000 7.440815898 4.721644163 3.304166701 2.529816693 2.102504688 1.881776817 1.799471133 1.824020399 1.944396995 2.162584282 2.489753782 2.943726276 3.546161578 4.318193454 5.273398068 6.407465995 7.685139671 9.027122319 10.302471086 11.334187773 11.925009432 11.934486083 11.414645278 10.509130716 9.380993065 8.177874717 7.012512985 5.957725117 5.051179157 4.304696940 3.714170696 3.264116848 2.925510587 2.674240677 2.493405117 2.371425265 2.300811180 2.277393918 2.299914413 2.369912080 2.491899577 2.672319471 2.914687059 3.222392824 3.599028598 4.047153305 4.566766755 5.153474102 5.796431823 6.476315658 7.163729875 7.823921737 8.436954885 8.989129361 9.469236191 9.868983545 10.183212303 10.409906060 10.550018051 10.607150141 10.587126253 10.498708010 10.356563720 10.176794866 9.975055706 9.766120188 9.563672178 9.380297971 9.227655660 9.116798870 9.058641469 9.064564166 9.147183656 9.321331223 9.605323757 10.022661353 10.604361941 11.392260855 12.443789247 13.839046775 15.691482128 15.691482128 15.691482128 15.691482128 15.691482128
